"REGIAO","ANO","INDICADOR_002"
"2501",2012,37.5
"2502",2012,35.71
"2503",2012,31.795
"2504",2012,28.18
"2501",2011,39.8181927710843
"2502",2011,32.5436363636364
"2503",2011,37.6234848484848
"2504",2011,37.3313333333333
"2501",2010,43.848313253012
"2502",2010,37.1106818181818
"2503",2010,41.7943939393939
"2504",2010,40.9846666666667
"2501",2009,44.219156626506
"2502",2009,37.1977272727273
"2503",2009,39.7760606060606
"2504",2009,40.9013333333333
"2501",2008,48.04
"2502",2008,43.73
"2503",2008,40.905
"2504",2008,46.505
"250101",2012,51.22
"250102",2012,43.44
"250103",2012,31.58
"250104",2012,30.43
"250105",2012,35.96
"250106",2012,35.14
"250107",2012,54.32
"250208",2012,29.725
"250209",2012,34.11
"250210",2012,36.67
"250211",2012,26.41
"250312",2012,31.06
"250313",2012,50.18
"250314",2012,32.49
"250315",2012,35.91
"250316",2012,30.31
"250317",2012,32.525
"250318",2012,30.77
"250319",2012,27.97
"250420",2012,25.64
"250421",2012,35.93
"250422",2012,27.205
"250423",2012,37.015
"250101",2011,50.2090909090909
"250102",2011,44.3726666666667
"250103",2011,40.2741176470588
"250104",2011,26.25
"250105",2011,34.3144444444444
"250106",2011,35.8309090909091
"250107",2011,42.1036363636364
"250208",2011,30.055
"250209",2011,40.4544444444444
"250210",2011,32.0352941176471
"250211",2011,28.575
"250312",2011,33.7109090909091
"250313",2011,46.0542857142857
"250314",2011,39.51
"250315",2011,40.97125
"250316",2011,35.73
"250317",2011,30.31625
"250318",2011,47.3555555555556
"250319",2011,27.038
"250420",2011,36.0345454545455
"250421",2011,41.6588888888889
"250422",2011,31.0983333333333
"250423",2011,40.51
"250101",2010,49.2463636363636
"250102",2010,47.944
"250103",2010,48.1105882352941
"250104",2010,31.0555555555556
"250105",2010,46.0266666666667
"250106",2010,34.7136363636364
"250107",2010,44.0972727272727
"250208",2010,40.4816666666667
"250209",2010,43.0111111111111
"250210",2010,36.9564705882353
"250211",2010,31.2183333333333
"250312",2010,36.3818181818182
"250313",2010,47.9614285714286
"250314",2010,40.605
"250315",2010,43.01875
"250316",2010,44.6942857142857
"250317",2010,33.88125
"250318",2010,52.8611111111111
"250319",2010,28.682
"250420",2010,42.2909090909091
"250421",2010,45.6544444444444
"250422",2010,34.0166666666667
"250423",2010,37.3375
"250101",2009,53.5881818181818
"250102",2009,45.2006666666667
"250103",2009,41.7994117647059
"250104",2009,34.9722222222222
"250105",2009,41.9488888888889
"250106",2009,39.6463636363636
"250107",2009,51.2472727272727
"250208",2009,39.3483333333333
"250209",2009,45.2255555555556
"250210",2009,38.8294117647059
"250211",2009,27.79
"250312",2009,35.6563636363636
"250313",2009,44.9271428571429
"250314",2009,38.2825
"250315",2009,43.17875
"250316",2009,39.0407142857143
"250317",2009,36.5525
"250318",2009,45.5833333333333
"250319",2009,34.142
"250420",2009,38.4381818181818
"250421",2009,47.5788888888889
"250422",2009,36.31
"250423",2009,39.5375
"250101",2008,52.08
"250102",2008,44.44
"250103",2008,42.5
"250104",2008,39.84
"250105",2008,50.53
"250106",2008,38.89
"250107",2008,60.78
"250208",2008,40.7
"250209",2008,51.4
"250210",2008,43.56
"250211",2008,41.275
"250312",2008,39.23
"250313",2008,47.56
"250314",2008,39.895
"250315",2008,47.875
"250316",2008,37.585
"250317",2008,40.78
"250318",2008,51.45
"250319",2008,40.2
"250420",2008,46
"250421",2008,50.56
"250422",2008,37.93
"250423",2008,45.49
"25",2012,34.26
"25",2011,37.3987443946188
"25",2010,41.5257847533632
"25",2009,41.0724215246637
"25",2008,43.48
