"REGIAO","ANO","INDICADOR_020"
"2501",2011,40.32
"2502",2011,52.01
"2503",2011,57.21
"2504",2011,56.035
"2501",2010,40.26
"2502",2010,52.325
"2503",2010,59.73
"2504",2010,56.015
"2501",2009,45.61
"2502",2009,56.17
"2503",2009,63.905
"2504",2009,60.36
"2501",2008,49.07
"2502",2008,64.04
"2503",2008,64.235
"2504",2008,61.15
"250101",2011,19.44
"250102",2011,40.75
"250103",2011,25.32
"250104",2011,48.28
"250105",2011,48.11
"250106",2011,41.3
"250107",2011,44.92
"250208",2011,50.76
"250209",2011,57.78
"250210",2011,41.86
"250211",2011,52.6
"250312",2011,64.04
"250313",2011,55.56
"250314",2011,57.235
"250315",2011,62.625
"250316",2011,47.53
"250317",2011,59.835
"250318",2011,56.83
"250319",2011,66.46
"250420",2011,56.87
"250421",2011,56.1
"250422",2011,46.555
"250423",2011,54.505
"250101",2010,20.47
"250102",2010,40.26
"250103",2010,31.41
"250104",2010,60
"250105",2010,50
"250106",2010,45.56
"250107",2010,51.63
"250208",2010,55.44
"250209",2010,64.31
"250210",2010,45.19
"250211",2010,53.3
"250312",2010,62
"250313",2010,60.83
"250314",2010,60.135
"250315",2010,60.82
"250316",2010,51.325
"250317",2010,61.84
"250318",2010,57.5
"250319",2010,61.17
"250420",2010,59.41
"250421",2010,55.19
"250422",2010,48.545
"250423",2010,57.425
"250101",2009,23
"250102",2009,42.42
"250103",2009,35.77
"250104",2009,55.07
"250105",2009,57.73
"250106",2009,48.19
"250107",2009,55.74
"250208",2009,58.99
"250209",2009,72.81
"250210",2009,44.84
"250211",2009,56.875
"250312",2009,70
"250313",2009,67.9
"250314",2009,63.285
"250315",2009,68.475
"250316",2009,53.82
"250317",2009,66.67
"250318",2009,64.55
"250319",2009,72.09
"250420",2009,62.86
"250421",2009,53.15
"250422",2009,49.355
"250423",2009,59.63
"250101",2008,25
"250102",2008,45.65
"250103",2008,38.7
"250104",2008,57.69
"250105",2008,59.09
"250106",2008,51.28
"250107",2008,60.36
"250208",2008,68.57
"250209",2008,75.86
"250210",2008,48.44
"250211",2008,63.64
"250312",2008,68.39
"250313",2008,65.92
"250314",2008,62.185
"250315",2008,68.67
"250316",2008,58.435
"250317",2008,61.99
"250318",2008,66.67
"250319",2008,72.94
"250420",2008,67.71
"250421",2008,59.42
"250422",2008,53.505
"250423",2008,62.89
"25",2011,54.93
"25",2010,54.93
"25",2009,54.93
"25",2008,54.93
