"REGIAO","ANO","INDICADOR_102"
"2501",2012,430.343292754221
"2502",2012,471.225757446654
"2503",2012,367.897270098815
"2504",2012,340.713757581793
"2501",2011,406.044353469174
"2502",2011,448.505154834648
"2503",2011,346.89080067832
"2504",2011,353.319702363627
"2501",2010,363.975023966872
"2502",2010,422.671160302728
"2503",2010,316.58329240878
"2504",2010,334.965191231091
"2501",2009,348.060303420806
"2502",2009,401.254571877328
"2503",2009,303.696367132355
"2504",2009,299.750988482272
"2501",2008,356.023626333644
"2502",2008,385.074668074148
"2503",2008,279.317152733798
"2504",2008,284.878987018162
"2501",2007,361.209176069207
"2502",2007,382.752341831182
"2503",2007,270.817778732809
"2504",2007,284.864548864512
"250101",2012,440.60967703122
"250102",2012,415.47131498471
"250103",2012,405.420499159768
"250104",2012,529.300396609143
"250105",2012,468.266788090486
"250106",2012,399.077704888889
"250107",2012,369.822776616499
"250208",2012,412.843560518878
"250209",2012,460.474160714286
"250210",2012,480.639512059884
"250211",2012,468.724171355251
"250312",2012,479.52569222792
"250313",2012,357.384024617255
"250314",2012,402.880711137567
"250315",2012,357.985278481842
"250316",2012,369.804425730958
"250317",2012,330.892768298326
"250318",2012,363.896066152627
"250319",2012,365.614011884729
"250420",2012,323.953744769875
"250421",2012,343.661820592134
"250422",2012,346.602941625349
"250423",2012,455.881586003592
"250101",2011,402.920562978506
"250102",2011,423.019652578376
"250103",2011,410.290477008737
"250104",2011,483.410735483322
"250105",2011,417.938287412492
"250106",2011,391.110906680473
"250107",2011,356.998005174956
"250208",2011,396.661746984148
"250209",2011,420.810777438728
"250210",2011,491.50466164945
"250211",2011,461.947796710435
"250312",2011,438.766737835454
"250313",2011,344.47269404321
"250314",2011,349.928795360271
"250315",2011,355.887132709831
"250316",2011,346.06396995196
"250317",2011,295.778137735287
"250318",2011,344.156223379266
"250319",2011,339.425555635936
"250420",2011,351.542086844297
"250421",2011,319.064316269163
"250422",2011,363.394090130745
"250423",2011,406.694535327732
"250101",2010,394.255622276409
"250102",2010,403.046602602846
"250103",2010,359.374213663842
"250104",2010,458.457893812189
"250105",2010,393.896523854171
"250106",2010,342.872271123157
"250107",2010,335.215853960158
"250208",2010,385.360983789488
"250209",2010,414.9158458656
"250210",2010,468.245532048945
"250211",2010,427.567053640341
"250312",2010,425.761422615539
"250313",2010,310.920389931684
"250314",2010,344.582300701202
"250315",2010,329.155450307974
"250316",2010,322.117624393815
"250317",2010,287.354002190624
"250318",2010,316.16907819486
"250319",2010,302.467828222322
"250420",2010,350.100931975192
"250421",2010,302.468909508057
"250422",2010,329.93062212544
"250423",2010,376.750472808263
"250101",2009,357.479556308047
"250102",2009,320.640939510584
"250103",2009,329.964411934447
"250104",2009,417.845447224068
"250105",2009,348.060303420806
"250106",2009,353.437158181992
"250107",2009,318.054641476785
"250208",2009,370.962091582065
"250209",2009,416.813668876696
"250210",2009,408.843288092238
"250211",2009,407.443445429063
"250312",2009,367.399295295111
"250313",2009,303.823157177811
"250314",2009,348.693969798822
"250315",2009,314.663847093967
"250316",2009,299.464739283991
"250317",2009,258.944525911751
"250318",2009,300.6327372654
"250319",2009,292.70053201428
"250420",2009,298.33939355418
"250421",2009,290.218759945075
"250422",2009,318.575522765359
"250423",2009,335.99328874306
"250101",2008,356.111113470169
"250102",2008,312.167396747116
"250103",2008,315.607522079512
"250104",2008,414.949605128855
"250105",2008,341.926081239171
"250106",2008,369.427552783402
"250107",2008,312.610017997828
"250208",2008,362.449729496184
"250209",2008,437.942206610556
"250210",2008,385.707132775186
"250211",2008,379.115559471833
"250312",2008,340.871199348436
"250313",2008,257.910864640621
"250314",2008,327.651825504364
"250315",2008,301.389508320058
"250316",2008,286.471393659123
"250317",2008,241.824785147253
"250318",2008,274.650936097985
"250319",2008,264.29737042098
"250420",2008,269.720839117823
"250421",2008,253.95905742612
"250422",2008,317.41888122071
"250423",2008,347.857518234888
"250101",2007,331.6383364244
"250102",2007,300.825357630837
"250103",2007,331.563829769431
"250104",2007,447.69552309694
"250105",2007,363.351962757876
"250106",2007,376.350399679465
"250107",2007,288.652647438285
"250208",2007,422.764469558272
"250209",2007,393.859146330006
"250210",2007,380.263833191815
"250211",2007,370.293628911833
"250312",2007,299.631751829161
"250313",2007,255.569935875929
"250314",2007,335.756875443446
"250315",2007,281.143735823413
"250316",2007,298.358541205769
"250317",2007,244.289814990747
"250318",2007,266.098951033006
"250319",2007,260.122388091139
"250420",2007,280.339878671472
"250421",2007,282.103258667159
"250422",2007,282.506551779992
"250423",2007,317.659136546545
"25",2012,415.83443268388
"25",2011,389.359289334732
"25",2010,369.126420844195
"25",2009,345.219599303092
"25",2008,333.090185970888
"25",2007,325.96969254614
