"REGIAO","ANO","INDICADOR_114"
"2501",2012,0.236348759121694
"2502",2012,0.31056712725874
"2503",2012,0.305803186035018
"2504",2012,0.400611399903454
"2501",2011,0.231374734652883
"2502",2011,0.370892320094411
"2503",2011,0.366066529338478
"2504",2011,0.416842880308031
"2501",2010,0.266325235701601
"2502",2010,0.414830528633135
"2503",2010,0.406374027950327
"2504",2010,0.466032003566927
"2501",2009,0.296501673506773
"2502",2009,0.405731113428068
"2503",2009,0.4741067305473
"2504",2009,0.437233941757283
"2501",2008,0.468197980134774
"2502",2008,0.49397641359594
"2503",2008,0.572126848527055
"2504",2008,0.402266879449395
"2501",2007,0.535659042569365
"2502",2007,0.556432643137829
"2503",2007,0.637921834977159
"2504",2007,0.526674893807386
"250101",2012,0.309294326538488
"250102",2012,0.133625301724381
"250103",2012,0.244781468110107
"250104",2012,0.147747091760062
"250105",2012,0.251489420696663
"250106",2012,0.265738956978604
"250107",2012,0.25300601926102
"250208",2012,0.259133762443911
"250209",2012,0.256285396520278
"250210",2012,0.370659748616851
"250211",2012,0.328704530369646
"250312",2012,0.30969512014322
"250313",2012,0.409913262735814
"250314",2012,0.137860921145608
"250315",2012,0.303905500219669
"250316",2012,0.240776222527728
"250317",2012,0.296294939351748
"250318",2012,0.416777887792533
"250319",2012,0.404301638887402
"250420",2012,0.404444341361731
"250421",2012,0.0857690721798859
"250422",2012,0.477979567304072
"250423",2012,0.374123987814681
"250101",2011,0.183779296774613
"250102",2011,0.274640437696013
"250103",2011,0.24879755996053
"250104",2011,0.120979265942018
"250105",2011,0.201325246047209
"250106",2011,0.213790423402943
"250107",2011,0.247313083646597
"250208",2011,0.437520849673706
"250209",2011,0.293584594498555
"250210",2011,0.334625775888451
"250211",2011,0.501947842767925
"250312",2011,0.307158692231042
"250313",2011,0.386778054530395
"250314",2011,0.169541995738984
"250315",2011,0.311016958322442
"250316",2011,0.258716895420752
"250317",2011,0.353510708590797
"250318",2011,0.509986694258123
"250319",2011,0.450922896174852
"250420",2011,0.44905755639944
"250421",2011,0.132072292046074
"250422",2011,0.463552414186152
"250423",2011,0.355840489638036
"250101",2010,0.335829154550103
"250102",2010,0.319596809774298
"250103",2010,0.337870281270551
"250104",2010,0.0685566553900798
"250105",2010,0.455888948127439
"250106",2010,0.237844614356104
"250107",2010,0.271151145681688
"250208",2010,0.423063061989453
"250209",2010,0.370802887206418
"250210",2010,0.394159352517599
"250211",2010,0.571888074375465
"250312",2010,0.408261855267816
"250313",2010,0.377457948031935
"250314",2010,0.363260459940507
"250315",2010,0.294961033943187
"250316",2010,0.299556335553276
"250317",2010,0.402830985829189
"250318",2010,0.602076121217317
"250319",2010,0.622083358006305
"250420",2010,0.478382036838948
"250421",2010,0.264909607547671
"250422",2010,0.46145817268902
"250423",2010,0.367668741683677
"250101",2009,0.47396912760724
"250102",2009,0
"250103",2009,0.452345498527124
"250104",2009,0.0181281522461374
"250105",2009,0.348527480188905
"250106",2009,0.216958704052061
"250107",2009,0.296501673506773
"250208",2009,0.10082575613184
"250209",2009,0.378618057043398
"250210",2009,0.393840715660379
"250211",2009,0.627764286570318
"250312",2009,0.316235744504104
"250313",2009,0.625859602108198
"250314",2009,0.130745614128145
"250315",2009,0.198370243588593
"250316",2009,0.464741246501906
"250317",2009,0.565183251553514
"250318",2009,0.606204851615379
"250319",2009,0.683312421113271
"250420",2009,0.445107602822882
"250421",2009,0.504909343205646
"250422",2009,0.371568228379047
"250423",2009,0.164415983619124
"250101",2008,0.574863689040804
"250102",2008,0
"250103",2008,0.608037500650584
"250104",2008,0.33528109887358
"250105",2008,0.382357352397912
"250106",2008,0.490961761129139
"250107",2008,0.493506377048492
"250208",2008,0.240666671110567
"250209",2008,0.457308970848012
"250210",2008,0.553991690113985
"250211",2008,0.573981782700357
"250312",2008,0.566461232783427
"250313",2008,0.639107539536893
"250314",2008,0.163969244411178
"250315",2008,0.285882658508482
"250316",2008,0.565314711195641
"250317",2008,0.61943492816123
"250318",2008,0.606924332540697
"250319",2008,0.704512308173866
"250420",2008,0.49424883675089
"250421",2008,0.467907073185333
"250422",2008,0.31370759283959
"250423",2008,0.0337810501055628
"250101",2007,0.604947543150569
"250102",2007,0
"250103",2007,0.65213164664377
"250104",2007,0.535659042569365
"250105",2007,0.41381265079955
"250106",2007,0.59254502524969
"250107",2007,0.598796783236433
"250208",2007,0.488956458697071
"250209",2007,0.437263139256367
"250210",2007,0.576203954842676
"250211",2007,0.644295264214413
"250312",2007,0.552936648923711
"250313",2007,0.644737709964982
"250314",2007,0.0891298190028985
"250315",2007,0.470279999718269
"250316",2007,0.629562761760583
"250317",2007,0.675178573296518
"250318",2007,0.623540069266706
"250319",2007,0.766192635770097
"250420",2007,0.571131598818579
"250421",2007,0.632980579819687
"250422",2007,0.294758591702845
"250423",2007,0.260716173774465
"25",2012,0.289234552264524
"25",2011,0.322313262737446
"25",2010,0.385097250965573
"25",2009,0.414467232724302
"25",2008,0.504375300059077
"25",2007,0.589656337121411
