"REGIAO","ANO","INDICADOR_204"
"2501",2000,61.14
"2502",2000,63.465
"2503",2000,62.695
"2504",2000,64.225
"2501",2010,27.28
"2502",2010,28.48
"2503",2010,27.525
"2504",2010,29.425
"2501",1991,97.75
"2502",1991,105.045
"2503",1991,110.755
"2504",1991,119.175
"250101",2000,56.13
"250102",2000,57.38
"250103",2000,60.95
"250104",2000,62.05
"250105",2000,57.38
"250106",2000,62.8
"250107",2000,71.56
"250208",2000,51.335
"250209",2000,64.13
"250210",2000,62.45
"250211",2000,63.355
"250312",2000,63.94
"250313",2000,67.78
"250314",2000,57.755
"250315",2000,60.95
"250316",2000,59.28
"250317",2000,60.755
"250318",2000,71.63
"250319",2000,71.56
"250420",2000,72.03
"250421",2000,66.45
"250422",2000,48.905
"250423",2000,61.415
"250101",2010,24.6
"250102",2010,26.49
"250103",2010,27.28
"250104",2010,25.58
"250105",2010,25.44
"250106",2010,28.78
"250107",2010,34.96
"250208",2010,25.225
"250209",2010,31.18
"250210",2010,28.08
"250211",2010,27.405
"250312",2010,26.46
"250313",2010,28.08
"250314",2010,25.17
"250315",2010,27.415
"250316",2010,25.045
"250317",2010,25.66
"250318",2010,33.12
"250319",2010,37.72
"250420",2010,34.02
"250421",2010,32.01
"250422",2010,21.995
"250423",2010,26.925
"250101",1991,81.76
"250102",1991,104.89
"250103",1991,95.64
"250104",1991,116.6
"250105",1991,107.48
"250106",1991,92.41
"250107",1991,115.61
"250208",1991,86.57
"250209",1991,104.85
"250210",1991,108.56
"250211",1991,105.24
"250312",1991,120.03
"250313",1991,105.24
"250314",1991,108.725
"250315",1991,100.47
"250316",1991,105.24
"250317",1991,95.405
"250318",1991,117.02
"250319",1991,119.97
"250420",1991,126.3
"250421",1991,120.03
"250422",1991,74.145
"250423",1991,112.9
"25",2000,62.45
"25",2010,62.45
"25",1991,62.45
