"COD_UF","NOME_UF","COD_MUNICIPIO","ANO","COD_MESO","NOME_MESO","COD_MICRO","NOME_MICRO","NOME_MUNICIPIO","INDICADOR_021"
25,"Paraíba","250010","2008",2501,"Sertão Paraibano",250107,"Serra do Teixeira","Água Branca",30.06
25,"Paraíba","250010","2009",2501,"Sertão Paraibano",250107,"Serra do Teixeira","Água Branca",27.87
25,"Paraíba","250010","2010",2501,"Sertão Paraibano",250107,"Serra do Teixeira","Água Branca",42.86
25,"Paraíba","250010","2011",2501,"Sertão Paraibano",250107,"Serra do Teixeira","Água Branca",59.4
25,"Paraíba","250020","2008",2501,"Sertão Paraibano",250105,"Piancó","Aguiar",58.14
25,"Paraíba","250020","2009",2501,"Sertão Paraibano",250105,"Piancó","Aguiar",56.79
25,"Paraíba","250020","2010",2501,"Sertão Paraibano",250105,"Piancó","Aguiar",59.15
25,"Paraíba","250020","2011",2501,"Sertão Paraibano",250105,"Piancó","Aguiar",60.29
25,"Paraíba","250030","2008",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Alagoa Grande",46.8
25,"Paraíba","250030","2009",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Alagoa Grande",46.65
25,"Paraíba","250030","2010",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Alagoa Grande",51.28
25,"Paraíba","250030","2011",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Alagoa Grande",57.59
25,"Paraíba","250040","2008",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Alagoa Nova",45.35
25,"Paraíba","250040","2009",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Alagoa Nova",59.04
25,"Paraíba","250040","2010",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Alagoa Nova",60.92
25,"Paraíba","250040","2011",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Alagoa Nova",55.68
25,"Paraíba","250050","2008",2503,"Agreste Paraibano",250316,"Guarabira","Alagoinha",44.76
25,"Paraíba","250050","2009",2503,"Agreste Paraibano",250316,"Guarabira","Alagoinha",42.68
25,"Paraíba","250050","2010",2503,"Agreste Paraibano",250316,"Guarabira","Alagoinha",54.87
25,"Paraíba","250050","2011",2503,"Agreste Paraibano",250316,"Guarabira","Alagoinha",58.64
25,"Paraíba","250053","2008",2502,"Borborema",250211,"Cariri Oriental","Alcantil",67.97
25,"Paraíba","250053","2009",2502,"Borborema",250211,"Cariri Oriental","Alcantil",71.31
25,"Paraíba","250053","2010",2502,"Borborema",250211,"Cariri Oriental","Alcantil",60.71
25,"Paraíba","250053","2011",2502,"Borborema",250211,"Cariri Oriental","Alcantil",56.19
25,"Paraíba","250057","2008",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Algodão de Jandaíra",55
25,"Paraíba","250057","2009",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Algodão de Jandaíra",54.9
25,"Paraíba","250057","2010",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Algodão de Jandaíra",64
25,"Paraíba","250057","2011",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Algodão de Jandaíra",75.47
25,"Paraíba","250060","2008",2504,"Mata Paraibana",250423,"Litoral Sul","Alhandra",38.18
25,"Paraíba","250060","2009",2504,"Mata Paraibana",250423,"Litoral Sul","Alhandra",40
25,"Paraíba","250060","2010",2504,"Mata Paraibana",250423,"Litoral Sul","Alhandra",52.14
25,"Paraíba","250060","2011",2504,"Mata Paraibana",250423,"Litoral Sul","Alhandra",57.07
25,"Paraíba","250070","2008",2501,"Sertão Paraibano",250102,"Cajazeiras","São João do Rio do Peixe",50
25,"Paraíba","250070","2009",2501,"Sertão Paraibano",250102,"Cajazeiras","São João do Rio do Peixe",58.88
25,"Paraíba","250070","2010",2501,"Sertão Paraibano",250102,"Cajazeiras","São João do Rio do Peixe",60.11
25,"Paraíba","250070","2011",2501,"Sertão Paraibano",250102,"Cajazeiras","São João do Rio do Peixe",59.57
25,"Paraíba","250073","2008",2502,"Borborema",250210,"Cariri Ocidental","Amparo",65.31
25,"Paraíba","250073","2009",2502,"Borborema",250210,"Cariri Ocidental","Amparo",54.84
25,"Paraíba","250073","2010",2502,"Borborema",250210,"Cariri Ocidental","Amparo",77.78
25,"Paraíba","250073","2011",2502,"Borborema",250210,"Cariri Ocidental","Amparo",72.09
25,"Paraíba","250077","2008",2501,"Sertão Paraibano",250103,"Sousa","Aparecida",23.44
25,"Paraíba","250077","2009",2501,"Sertão Paraibano",250103,"Sousa","Aparecida",33.9
25,"Paraíba","250077","2010",2501,"Sertão Paraibano",250103,"Sousa","Aparecida",66.98
25,"Paraíba","250077","2011",2501,"Sertão Paraibano",250103,"Sousa","Aparecida",72.28
25,"Paraíba","250080","2008",2503,"Agreste Paraibano",250316,"Guarabira","Araçagi",40.8
25,"Paraíba","250080","2009",2503,"Agreste Paraibano",250316,"Guarabira","Araçagi",53.4
25,"Paraíba","250080","2010",2503,"Agreste Paraibano",250316,"Guarabira","Araçagi",49.53
25,"Paraíba","250080","2011",2503,"Agreste Paraibano",250316,"Guarabira","Araçagi",60.95
