"COD_MUNICIPIO","ANO","COD_UF","NOME_UF","COD_MESO","NOME_MESO","COD_MICRO","NOME_MICRO","NOME_MUNICIPIO","INDICADOR_105"
250077,2011,25,"Paraíba",2501,"Sertão Paraibano",250103,"Sousa","Aparecida",0.981786652989174
250077,2012,25,"Paraíba",2501,"Sertão Paraibano",250103,"Sousa","Aparecida",0.954170041291
250080,2007,25,"Paraíba",2503,"Agreste Paraibano",250316,"Guarabira","Araçagi",0.995035573258943
250080,2008,25,"Paraíba",2503,"Agreste Paraibano",250316,"Guarabira","Araçagi",0.99367448262397
250080,2009,25,"Paraíba",2503,"Agreste Paraibano",250316,"Guarabira","Araçagi",0.987081150166863
250080,2010,25,"Paraíba",2503,"Agreste Paraibano",250316,"Guarabira","Araçagi",0.992912694818744
250080,2011,25,"Paraíba",2503,"Agreste Paraibano",250316,"Guarabira","Araçagi",0.994851511856551
250080,2012,25,"Paraíba",2503,"Agreste Paraibano",250316,"Guarabira","Araçagi",0.989192262715577
250090,2007,25,"Paraíba",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Arara",0.998206316932319
250090,2008,25,"Paraíba",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Arara",0.961820140856915
250090,2009,25,"Paraíba",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Arara",0.99403835731667
250090,2010,25,"Paraíba",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Arara",0.978134192007189
250090,2011,25,"Paraíba",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Arara",0.950884211910665
250090,2012,25,"Paraíba",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Arara",0.961085787442645
250100,2007,25,"Paraíba",2503,"Agreste Paraibano",250313,"Curimataú Oriental","Araruna",0.981298982161874
250100,2008,25,"Paraíba",2503,"Agreste Paraibano",250313,"Curimataú Oriental","Araruna",0.987702487323237
250100,2009,25,"Paraíba",2503,"Agreste Paraibano",250313,"Curimataú Oriental","Araruna",0.938267902690913
250100,2010,25,"Paraíba",2503,"Agreste Paraibano",250313,"Curimataú Oriental","Araruna",0.954751626990486
250100,2011,25,"Paraíba",2503,"Agreste Paraibano",250313,"Curimataú Oriental","Araruna",0.944502439356863
250100,2012,25,"Paraíba",2503,"Agreste Paraibano",250313,"Curimataú Oriental","Araruna",0.991617068896469
250110,2007,25,"Paraíba",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Areia",0.915018490624242
250110,2008,25,"Paraíba",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Areia",0.974438245176865
250110,2009,25,"Paraíba",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Areia",0.970049762031562
250110,2010,25,"Paraíba",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Areia",0.982079667380541
250110,2011,25,"Paraíba",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Areia",0.986960894018389
250110,2012,25,"Paraíba",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Areia",0.999817412659537
250115,2007,25,"Paraíba",2501,"Sertão Paraibano",250104,"Patos","Areia de Baraúnas",0.946528128787246
250115,2008,25,"Paraíba",2501,"Sertão Paraibano",250104,"Patos","Areia de Baraúnas",0.951034838832073
250115,2009,25,"Paraíba",2501,"Sertão Paraibano",250104,"Patos","Areia de Baraúnas",0.980998592469484
250115,2010,25,"Paraíba",2501,"Sertão Paraibano",250104,"Patos","Areia de Baraúnas",0.914501708118505
250115,2011,25,"Paraíba",2501,"Sertão Paraibano",250104,"Patos","Areia de Baraúnas",0.840630998079587
250115,2012,25,"Paraíba",2501,"Sertão Paraibano",250104,"Patos","Areia de Baraúnas",0.957933170524055
250120,2007,25,"Paraíba",2503,"Agreste Paraibano",250314,"Esperança","Areial",0.886826681082513
250120,2008,25,"Paraíba",2503,"Agreste Paraibano",250314,"Esperança","Areial",0.898714890987807
250120,2009,25,"Paraíba",2503,"Agreste Paraibano",250314,"Esperança","Areial",0.99343470896724
250120,2010,25,"Paraíba",2503,"Agreste Paraibano",250314,"Esperança","Areial",0.938998672038355
250120,2011,25,"Paraíba",2503,"Agreste Paraibano",250314,"Esperança","Areial",0.905819810424585
250120,2012,25,"Paraíba",2503,"Agreste Paraibano",250314,"Esperança","Areial",0.880479067699705
250130,2007,25,"Paraíba",2503,"Agreste Paraibano",250319,"Umbuzeiro","Aroeiras",0.939962630807424
250130,2008,25,"Paraíba",2503,"Agreste Paraibano",250319,"Umbuzeiro","Aroeiras",0.905544270349311
250130,2009,25,"Paraíba",2503,"Agreste Paraibano",250319,"Umbuzeiro","Aroeiras",0.982060469916638
250130,2010,25,"Paraíba",2503,"Agreste Paraibano",250319,"Umbuzeiro","Aroeiras",0.970647592874772
250130,2011,25,"Paraíba",2503,"Agreste Paraibano",250319,"Umbuzeiro","Aroeiras",0.945594225095871
250130,2012,25,"Paraíba",2503,"Agreste Paraibano",250319,"Umbuzeiro","Aroeiras",0.915881090493921
250135,2007,25,"Paraíba",2502,"Borborema",250210,"Cariri Ocidental","Assunção",0.868681665355998
250135,2008,25,"Paraíba",2502,"Borborema",250210,"Cariri Ocidental","Assunção",0.987336220813344
250135,2009,25,"Paraíba",2502,"Borborema",250210,"Cariri Ocidental","Assunção",0.94606872805767
250135,2010,25,"Paraíba",2502,"Borborema",250210,"Cariri Ocidental","Assunção",0.965318781523923
250135,2011,25,"Paraíba",2502,"Borborema",250210,"Cariri Ocidental","Assunção",0.947552314206952
250135,2012,25,"Paraíba",2502,"Borborema",250210,"Cariri Ocidental","Assunção",0.95841970236055
250140,2007,25,"Paraíba",2504,"Mata Paraibana",250420,"Litoral Norte","Baía da Traição",0.960080391243525
250140,2008,25,"Paraíba",2504,"Mata Paraibana",250420,"Litoral Norte","Baía da Traição",0.885346288284887
250140,2009,25,"Paraíba",2504,"Mata Paraibana",250420,"Litoral Norte","Baía da Traição",0.980707495813293
250140,2010,25,"Paraíba",2504,"Mata Paraibana",250420,"Litoral Norte","Baía da Traição",0.993038802881359
250140,2011,25,"Paraíba",2504,"Mata Paraibana",250420,"Litoral Norte","Baía da Traição",0.98266710295843
250140,2012,25,"Paraíba",2504,"Mata Paraibana",250420,"Litoral Norte","Baía da Traição",0.948053593615519
250150,2007,25,"Paraíba",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Bananeiras",0.973453221662511
250150,2008,25,"Paraíba",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Bananeiras",0.953611281646735
250150,2009,25,"Paraíba",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Bananeiras",0.966937490802586
250150,2010,25,"Paraíba",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Bananeiras",0.988934514589393
250150,2011,25,"Paraíba",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Bananeiras",0.979777216415766
250150,2012,25,"Paraíba",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Bananeiras",0.949342527863853
250153,2007,25,"Paraíba",2502,"Borborema",250209,"Seridó Oriental Paraibano","Baraúna",0.987734591203188
250153,2008,25,"Paraíba",2502,"Borborema",250209,"Seridó Oriental Paraibano","Baraúna",0.990405151854634
250153,2009,25,"Paraíba",2502,"Borborema",250209,"Seridó Oriental Paraibano","Baraúna",0.975197135311349
250153,2010,25,"Paraíba",2502,"Borborema",250209,"Seridó Oriental Paraibano","Baraúna",0.990809139822249
250153,2011,25,"Paraíba",2502,"Borborema",250209,"Seridó Oriental Paraibano","Baraúna",0.972152603987518
250153,2012,25,"Paraíba",2502,"Borborema",250209,"Seridó Oriental Paraibano","Baraúna",0.945856774434675
250157,2007,25,"Paraíba",2502,"Borborema",250211,"Cariri Oriental","Barra de Santana",0.926125848142537
250157,2008,25,"Paraíba",2502,"Borborema",250211,"Cariri Oriental","Barra de Santana",0.922523878069143
250157,2009,25,"Paraíba",2502,"Borborema",250211,"Cariri Oriental","Barra de Santana",0.960005152029115
250157,2010,25,"Paraíba",2502,"Borborema",250211,"Cariri Oriental","Barra de Santana",0.934162734529389
250157,2011,25,"Paraíba",2502,"Borborema",250211,"Cariri Oriental","Barra de Santana",0.943244914421002
250157,2012,25,"Paraíba",2502,"Borborema",250211,"Cariri Oriental","Barra de Santana",0.880126203915612
250160,2007,25,"Paraíba",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Barra de Santa Rosa",0.891036416777306
250160,2008,25,"Paraíba",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Barra de Santa Rosa",0.976069267365974
250160,2009,25,"Paraíba",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Barra de Santa Rosa",0.996998121236242
250160,2010,25,"Paraíba",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Barra de Santa Rosa",0.994875028828156
250160,2011,25,"Paraíba",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Barra de Santa Rosa",0.977082608787738
250160,2012,25,"Paraíba",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Barra de Santa Rosa",0.981507566411968
250170,2007,25,"Paraíba",2502,"Borborema",250211,"Cariri Oriental","Barra de São Miguel",0.928082906987338
250170,2008,25,"Paraíba",2502,"Borborema",250211,"Cariri Oriental","Barra de São Miguel",0.950717324052456
250170,2009,25,"Paraíba",2502,"Borborema",250211,"Cariri Oriental","Barra de São Miguel",0.944551393610711
250170,2010,25,"Paraíba",2502,"Borborema",250211,"Cariri Oriental","Barra de São Miguel",0.896952902635899
250170,2011,25,"Paraíba",2502,"Borborema",250211,"Cariri Oriental","Barra de São Miguel",0.930139603749304
250170,2012,25,"Paraíba",2502,"Borborema",250211,"Cariri Oriental","Barra de São Miguel",0.97286108173361
250180,2007,25,"Paraíba",2504,"Mata Paraibana",250422,"João Pessoa","Bayeux",0.990004657889054
250180,2008,25,"Paraíba",2504,"Mata Paraibana",250422,"João Pessoa","Bayeux",0.982205410182691
250180,2009,25,"Paraíba",2504,"Mata Paraibana",250422,"João Pessoa","Bayeux",0.990421777194331
250180,2010,25,"Paraíba",2504,"Mata Paraibana",250422,"João Pessoa","Bayeux",0.978347816056983
250180,2011,25,"Paraíba",2504,"Mata Paraibana",250422,"João Pessoa","Bayeux",0.970850441606401
250180,2012,25,"Paraíba",2504,"Mata Paraibana",250422,"João Pessoa","Bayeux",0.993202038748943
250190,2007,25,"Paraíba",2503,"Agreste Paraibano",250316,"Guarabira","Belém",0.927625289191964
250190,2008,25,"Paraíba",2503,"Agreste Paraibano",250316,"Guarabira","Belém",0.950318893520464
250190,2009,25,"Paraíba",2503,"Agreste Paraibano",250316,"Guarabira","Belém",0.928324336816739
250190,2010,25,"Paraíba",2503,"Agreste Paraibano",250316,"Guarabira","Belém",0.970910908100832
250190,2011,25,"Paraíba",2503,"Agreste Paraibano",250316,"Guarabira","Belém",0.94876479085335
250190,2012,25,"Paraíba",2503,"Agreste Paraibano",250316,"Guarabira","Belém",0.967383613860718
250200,2007,25,"Paraíba",2501,"Sertão Paraibano",250101,"Catolé do Rocha","Belém do Brejo do Cruz",0.647486284784169
250200,2008,25,"Paraíba",2501,"Sertão Paraibano",250101,"Catolé do Rocha","Belém do Brejo do Cruz",0.53087440932286
250200,2009,25,"Paraíba",2501,"Sertão Paraibano",250101,"Catolé do Rocha","Belém do Brejo do Cruz",0.985994206362956
250200,2010,25,"Paraíba",2501,"Sertão Paraibano",250101,"Catolé do Rocha","Belém do Brejo do Cruz",0.939944895347453
250200,2011,25,"Paraíba",2501,"Sertão Paraibano",250101,"Catolé do Rocha","Belém do Brejo do Cruz",0.870941335912385
250200,2012,25,"Paraíba",2501,"Sertão Paraibano",250101,"Catolé do Rocha","Belém do Brejo do Cruz",0.897922437019432
250205,2007,25,"Paraíba",2501,"Sertão Paraibano",250102,"Cajazeiras","Bernardino Batista",0.996542350197021
250205,2008,25,"Paraíba",2501,"Sertão Paraibano",250102,"Cajazeiras","Bernardino Batista",0.995668606843607
250205,2009,25,"Paraíba",2501,"Sertão Paraibano",250102,"Cajazeiras","Bernardino Batista",0.993282156854639
250205,2010,25,"Paraíba",2501,"Sertão Paraibano",250102,"Cajazeiras","Bernardino Batista",0.959554386921692
250205,2011,25,"Paraíba",2501,"Sertão Paraibano",250102,"Cajazeiras","Bernardino Batista",0.997504130696028
250205,2012,25,"Paraíba",2501,"Sertão Paraibano",250102,"Cajazeiras","Bernardino Batista",0.87658352886137
250210,2007,25,"Paraíba",2501,"Sertão Paraibano",250106,"Itaporanga","Boa Ventura",0.716158815889762
250210,2008,25,"Paraíba",2501,"Sertão Paraibano",250106,"Itaporanga","Boa Ventura",0.93348597220791
250210,2009,25,"Paraíba",2501,"Sertão Paraibano",250106,"Itaporanga","Boa Ventura",0.935207830910308
250210,2010,25,"Paraíba",2501,"Sertão Paraibano",250106,"Itaporanga","Boa Ventura",0.832779236820706
250210,2011,25,"Paraíba",2501,"Sertão Paraibano",250106,"Itaporanga","Boa Ventura",0.950337774779618
250210,2012,25,"Paraíba",2501,"Sertão Paraibano",250106,"Itaporanga","Boa Ventura",0.906155087446482
250215,2007,25,"Paraíba",2503,"Agreste Paraibano",250317,"Campina Grande","Boa Vista",0.980201409021006
250215,2008,25,"Paraíba",2503,"Agreste Paraibano",250317,"Campina Grande","Boa Vista",0.98740320892545
250215,2009,25,"Paraíba",2503,"Agreste Paraibano",250317,"Campina Grande","Boa Vista",0.969075130474378
250215,2010,25,"Paraíba",2503,"Agreste Paraibano",250317,"Campina Grande","Boa Vista",0.964376954279339
250215,2011,25,"Paraíba",2503,"Agreste Paraibano",250317,"Campina Grande","Boa Vista",0.982706994267083
250215,2012,25,"Paraíba",2503,"Agreste Paraibano",250317,"Campina Grande","Boa Vista",0.992237767388954
250220,2007,25,"Paraíba",2501,"Sertão Paraibano",250102,"Cajazeiras","Bom Jesus",1
250220,2008,25,"Paraíba",2501,"Sertão Paraibano",250102,"Cajazeiras","Bom Jesus",0.792691350545061
250220,2009,25,"Paraíba",2501,"Sertão Paraibano",250102,"Cajazeiras","Bom Jesus",0.954347045316005
250220,2010,25,"Paraíba",2501,"Sertão Paraibano",250102,"Cajazeiras","Bom Jesus",0.843583026631299
250220,2011,25,"Paraíba",2501,"Sertão Paraibano",250102,"Cajazeiras","Bom Jesus",0.93249819788152
250220,2012,25,"Paraíba",2501,"Sertão Paraibano",250102,"Cajazeiras","Bom Jesus",0.968591536423187
250230,2007,25,"Paraíba",2501,"Sertão Paraibano",250101,"Catolé do Rocha","Bom Sucesso",0.995599328720019
250230,2008,25,"Paraíba",2501,"Sertão Paraibano",250101,"Catolé do Rocha","Bom Sucesso",0.942384032205806
250230,2009,25,"Paraíba",2501,"Sertão Paraibano",250101,"Catolé do Rocha","Bom Sucesso",0.899961348509254
250230,2010,25,"Paraíba",2501,"Sertão Paraibano",250101,"Catolé do Rocha","Bom Sucesso",0.951855935425294
250230,2011,25,"Paraíba",2501,"Sertão Paraibano",250101,"Catolé do Rocha","Bom Sucesso",0.923229579085892
250230,2012,25,"Paraíba",2501,"Sertão Paraibano",250101,"Catolé do Rocha","Bom Sucesso",0.916523988795231
250240,2007,25,"Paraíba",2501,"Sertão Paraibano",250102,"Cajazeiras","Bonito de Santa Fé",0.998589746849918
250240,2008,25,"Paraíba",2501,"Sertão Paraibano",250102,"Cajazeiras","Bonito de Santa Fé",0.984450229955191
250240,2009,25,"Paraíba",2501,"Sertão Paraibano",250102,"Cajazeiras","Bonito de Santa Fé",0.993255839883883
250240,2010,25,"Paraíba",2501,"Sertão Paraibano",250102,"Cajazeiras","Bonito de Santa Fé",0.853662034531566
250240,2011,25,"Paraíba",2501,"Sertão Paraibano",250102,"Cajazeiras","Bonito de Santa Fé",0.827721174021504
250240,2012,25,"Paraíba",2501,"Sertão Paraibano",250102,"Cajazeiras","Bonito de Santa Fé",0.61323823731537
250250,2007,25,"Paraíba",2502,"Borborema",250211,"Cariri Oriental","Boqueirão",0.976171279399556
250250,2008,25,"Paraíba",2502,"Borborema",250211,"Cariri Oriental","Boqueirão",0.946366232622296
250250,2009,25,"Paraíba",2502,"Borborema",250211,"Cariri Oriental","Boqueirão",0.979284505343496
250250,2010,25,"Paraíba",2502,"Borborema",250211,"Cariri Oriental","Boqueirão",0.965506757835549
250250,2011,25,"Paraíba",2502,"Borborema",250211,"Cariri Oriental","Boqueirão",0.947122758502372
250250,2012,25,"Paraíba",2502,"Borborema",250211,"Cariri Oriental","Boqueirão",0.927927200461609
250260,2007,25,"Paraíba",2501,"Sertão Paraibano",250105,"Piancó","Igaracy",0.891154114644713
250260,2008,25,"Paraíba",2501,"Sertão Paraibano",250105,"Piancó","Igaracy",0.925081095302877
250260,2009,25,"Paraíba",2501,"Sertão Paraibano",250105,"Piancó","Igaracy",0.970077413039357
250260,2010,25,"Paraíba",2501,"Sertão Paraibano",250105,"Piancó","Igaracy",0.999025012397157
250260,2011,25,"Paraíba",2501,"Sertão Paraibano",250105,"Piancó","Igaracy",0.922184942014653
250260,2012,25,"Paraíba",2501,"Sertão Paraibano",250105,"Piancó","Igaracy",0.995774817505564
250270,2007,25,"Paraíba",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Borborema",0.997444968948045
250270,2008,25,"Paraíba",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Borborema",0.940655939853019
250270,2009,25,"Paraíba",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Borborema",0.979221069383402
250270,2010,25,"Paraíba",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Borborema",0.957511857209337
250270,2011,25,"Paraíba",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Borborema",0.885606702461183
250270,2012,25,"Paraíba",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Borborema",0.919039502308145
250280,2007,25,"Paraíba",2501,"Sertão Paraibano",250101,"Catolé do Rocha","Brejo do Cruz",0.949207212772858
250280,2008,25,"Paraíba",2501,"Sertão Paraibano",250101,"Catolé do Rocha","Brejo do Cruz",0.951227182109134
250280,2009,25,"Paraíba",2501,"Sertão Paraibano",250101,"Catolé do Rocha","Brejo do Cruz",0.932891503060425
250280,2010,25,"Paraíba",2501,"Sertão Paraibano",250101,"Catolé do Rocha","Brejo do Cruz",0.990446533336131
250280,2011,25,"Paraíba",2501,"Sertão Paraibano",250101,"Catolé do Rocha","Brejo do Cruz",0.953648948302838
250280,2012,25,"Paraíba",2501,"Sertão Paraibano",250101,"Catolé do Rocha","Brejo do Cruz",0.974369410149416
250290,2007,25,"Paraíba",2501,"Sertão Paraibano",250101,"Catolé do Rocha","Brejo dos Santos",0.986159143212085
250290,2008,25,"Paraíba",2501,"Sertão Paraibano",250101,"Catolé do Rocha","Brejo dos Santos",0.975449253440322
250290,2009,25,"Paraíba",2501,"Sertão Paraibano",250101,"Catolé do Rocha","Brejo dos Santos",0.91476324990057
250290,2010,25,"Paraíba",2501,"Sertão Paraibano",250101,"Catolé do Rocha","Brejo dos Santos",0.991010870000537
250290,2011,25,"Paraíba",2501,"Sertão Paraibano",250101,"Catolé do Rocha","Brejo dos Santos",0.908726675970665
250290,2012,25,"Paraíba",2501,"Sertão Paraibano",250101,"Catolé do Rocha","Brejo dos Santos",0.99640817655812
250300,2007,25,"Paraíba",2504,"Mata Paraibana",250423,"Litoral Sul","Caaporã",0.949933240180578
250300,2008,25,"Paraíba",2504,"Mata Paraibana",250423,"Litoral Sul","Caaporã",0.976164106378581
250300,2009,25,"Paraíba",2504,"Mata Paraibana",250423,"Litoral Sul","Caaporã",0.975587709702081
250300,2010,25,"Paraíba",2504,"Mata Paraibana",250423,"Litoral Sul","Caaporã",0.967812446855472
250300,2011,25,"Paraíba",2504,"Mata Paraibana",250423,"Litoral Sul","Caaporã",0.949660772296561
250300,2012,25,"Paraíba",2504,"Mata Paraibana",250423,"Litoral Sul","Caaporã",0.917047108137854
250310,2007,25,"Paraíba",2502,"Borborema",250211,"Cariri Oriental","Cabaceiras",0.998879871458122
250310,2008,25,"Paraíba",2502,"Borborema",250211,"Cariri Oriental","Cabaceiras",0.993057865253608
250310,2009,25,"Paraíba",2502,"Borborema",250211,"Cariri Oriental","Cabaceiras",0.98304682023679
250310,2010,25,"Paraíba",2502,"Borborema",250211,"Cariri Oriental","Cabaceiras",0.95680560500404
250310,2011,25,"Paraíba",2502,"Borborema",250211,"Cariri Oriental","Cabaceiras",0.889429659898689
250310,2012,25,"Paraíba",2502,"Borborema",250211,"Cariri Oriental","Cabaceiras",0.924034798706479
250320,2007,25,"Paraíba",2504,"Mata Paraibana",250422,"João Pessoa","Cabedelo",0.928810451086689
