"REGIAO","ANO","INDICADOR_107"
"2501",2012,0.884306145671174
"2502",2012,0.617171128009993
"2503",2012,0.755129586704274
"2504",2012,0.96558060946648
"2501",2011,0.864010190617269
"2502",2011,0.640781963246963
"2503",2011,0.764525496712952
"2504",2011,0.943371167313639
"2501",2010,0.900227106214137
"2502",2010,0.663215186893721
"2503",2010,0.696771216656084
"2504",2010,0.953771567146269
"2501",2009,0.930096937689711
"2502",2009,0.395245877182899
"2503",2009,0.694338250873264
"2504",2009,0.950117745875692
"2501",2008,0.904136890780385
"2502",2008,0.386398997478049
"2503",2008,0.599927533569675
"2504",2008,0.974642313451792
"2501",2007,0.909502369523746
"2502",2007,0.43241993040587
"2503",2007,0.586176733100348
"2504",2007,0.938801087992916
"250101",2012,0.124612260615564
"250102",2012,0.930026070086942
"250103",2012,0.868037663687634
"250104",2012,0.81019495348009
"250105",2012,0.842034048997269
"250106",2012,0.966562804992656
"250107",2012,0.893788088753455
"250208",2012,0.800474012537186
"250209",2012,0.665497139253909
"250210",2012,0.652078707582512
"250211",2012,0.470182956319305
"250312",2012,0.492039060077446
"250313",2012,0.76505440196599
"250314",2012,0.9591260067686
"250315",2012,0.638308878740697
"250316",2012,0.9430719537473
"250317",2012,0.41085661023703
"250318",2012,0.957878490893649
"250319",2012,0.329407068668379
"250420",2012,0.986111270694981
"250421",2012,0.947738796448549
"250422",2012,0.413259013152151
"250423",2012,0.92133946696045
"250101",2011,0.083337801718409
"250102",2011,0.831910928778894
"250103",2011,0.726823216304277
"250104",2011,0.832873347387062
"250105",2011,0.911296701028536
"250106",2011,0.994491654497215
"250107",2011,0.958654980561864
"250208",2011,0.918539136566039
"250209",2011,0.959137403569337
"250210",2011,0.631597348794571
"250211",2011,0.440128257316775
"250312",2011,0.436528888033846
"250313",2011,0.896514074929492
"250314",2011,0.949288649393532
"250315",2011,0.684264532422758
"250316",2011,0.961877694682025
"250317",2011,0.417109895819128
"250318",2011,0.927524771235522
"250319",2011,0.434017410867037
"250420",2011,0.974801309417009
"250421",2011,0.949887773917851
"250422",2011,0.356656346471356
"250423",2011,0.892872421927035
"250101",2010,0.106602251734077
"250102",2010,0.835695624864739
"250103",2010,0.676228161815499
"250104",2010,0.87041187581472
"250105",2010,0.945817558847465
"250106",2010,1
"250107",2010,0.952621922664547
"250208",2010,0.894427839437568
"250209",2010,0.978556870924829
"250210",2010,0.647248854469108
"250211",2010,0.484172531943255
"250312",2010,0.570062404512374
"250313",2010,0.694317545659575
"250314",2010,0.953356142530496
"250315",2010,0.664834086106953
"250316",2010,0.948174437244612
"250317",2010,0.409907609641664
"250318",2010,0.941856892753363
"250319",2010,0.469518290671993
"250420",2010,0.987393403198607
"250421",2010,0.865924163954608
"250422",2010,0.411507155799689
"250423",2010,0.920854023753783
"250101",2009,0.0101965912102948
"250102",2009,0.897872650268019
"250103",2009,0.879574440348041
"250104",2009,0.965067940105595
"250105",2009,0.983360465620522
"250106",2009,1
"250107",2009,0.969585567299947
"250208",2009,0.945830644693835
"250209",2009,1
"250210",2009,0.315385379115618
"250211",2009,0.250695408653265
"250312",2009,0.915938236592676
"250313",2009,0.659075983070956
"250314",2009,0.954125118284605
"250315",2009,0.537626378278113
"250316",2009,0.936984226432386
"250317",2009,0.423176061686508
"250318",2009,0.897389117805076
"250319",2009,0.505502222114122
"250420",2009,0.972743651327446
"250421",2009,0.968739927809867
"250422",2009,0.308904876723383
"250423",2009,0.94275885422388
"250101",2008,0.116120236414325
"250102",2008,0.864176218441438
"250103",2008,0.897314956468255
"250104",2008,0.933094060152247
"250105",2008,0.948984520075716
"250106",2008,1
"250107",2008,0.982717011697878
"250208",2008,0.91048301716701
"250209",2008,0.973284043501504
"250210",2008,0.324556764436477
"250211",2008,0.200012213595761
"250312",2008,0.905175622231955
"250313",2008,0.636746153673839
"250314",2008,0.970233364025276
"250315",2008,0.599927533569675
"250316",2008,0.917450863928832
"250317",2008,0.410887994182414
"250318",2008,0.770333292170187
"250319",2008,0.491021562121536
"250420",2008,0.983819417142503
"250421",2008,0.967151649377106
"250422",2008,0.309971342847285
"250423",2008,0.98925585929177
"250101",2007,0.135238588507488
"250102",2007,0.857657386747714
"250103",2007,0.750140376836077
"250104",2007,0.898679524619468
"250105",2007,0.944548352764515
"250106",2007,1
"250107",2007,0.98948594229619
"250208",2007,0.959659884494097
"250209",2007,0.876206947671652
"250210",2007,0.298566593948528
"250211",2007,0.385592548795322
"250312",2007,0.91180585888435
"250313",2007,0.633142346095503
"250314",2007,0.936867333275543
"250315",2007,0.533148883800291
"250316",2007,0.686936455054241
"250317",2007,0.41691944126954
"250318",2007,0.56319640261705
"250319",2007,0.459035626504082
"250420",2007,0.980943980922228
"250421",2007,0.927694399147173
"250422",2007,0.41959980880115
"250423",2007,0.946254236425339
"25",2012,0.866276645069519
"25",2011,0.866276645069519
"25",2010,0.866276645069519
"25",2009,0.866276645069519
"25",2008,0.866276645069519
"25",2007,0.866276645069519
