"REGIAO","ANO","INDICADOR_106"
"2501",2012,0.0803909090076981
"2502",2012,0.0610311034501241
"2503",2012,0.0402700251757713
"2504",2012,0.0378613338909684
"2501",2011,0.0559095217244676
"2502",2011,0.0520800940172338
"2503",2011,0.0406070461746222
"2504",2011,0.0376046136951292
"2501",2010,0.048144064574706
"2502",2010,0.0232687046601787
"2503",2010,0.0239896729714108
"2504",2010,0.0226430844716958
"2501",2009,0.0440609917205491
"2502",2009,0.0269396180268998
"2503",2009,0.0246438726836456
"2504",2009,0.0264254515380416
"2501",2008,0.035983545602216
"2502",2008,0.0554411039845714
"2503",2008,0.0320791577256971
"2504",2008,0.0214772026039878
"2501",2007,0.0422612758371228
"2502",2007,0.0212630080980299
"2503",2007,0.0256059437476431
"2504",2007,0.0391220074391092
"250101",2012,0.0834760112047691
"250102",2012,0.066848167154468
"250103",2012,0.0646388515433114
"250104",2012,0.146267593057386
"250105",2012,0.0491132823661701
"250106",2012,0.0938449125535179
"250107",2012,0.0576195807644357
"250208",2012,0.125589489695297
"250209",2012,0.0541432255653245
"250210",2012,0.0643147387422983
"250211",2012,0.0379528367848281
"250312",2012,0.0311762009524593
"250313",2012,0.0442141670832126
"250314",2012,0.0478872598977187
"250315",2012,0.0541751665309684
"250316",2012,0.0336158501823354
"250317",2012,0.0425120244409923
"250318",2012,0.0459338991669061
"250319",2012,0.0531560235335308
"250420",2012,0.0376689159476376
"250421",2012,0.0380537518342991
"250422",2012,0.0273620503436828
"250423",2012,0.0658740001623244
"250101",2011,0.0912733240293351
"250102",2011,0.0236186554766159
"250103",2011,0.0439269984413235
"250104",2011,0.12520489770643
"250105",2011,0.0778150579853475
"250106",2011,0.0492780476364577
"250107",2011,0.0509706516871962
"250208",2011,0.0434362087670653
"250209",2011,0.0397969861684783
"250210",2011,0.0603510045586517
"250211",2011,0.0548161635383134
"250312",2011,0.0331318403057061
"250313",2011,0.0378046099302495
"250314",2011,0.0367144667140976
"250315",2011,0.0190836973992244
"250316",2011,0.0494633514714154
"250317",2011,0.0420246372870716
"250318",2011,0.0392905652025533
"250319",2011,0.0544057749041293
"250420",2011,0.0316978020780895
"250421",2011,0.0576922971777682
"250422",2011,0.0262681151557656
"250423",2011,0.0555427389313817
"250101",2010,0.0633852063057212
"250102",2010,0.0439982391802778
"250103",2010,0.0265266187504772
"250104",2010,0.0597135796672324
"250105",2010,0.0459357285256905
"250106",2010,0.0320515788507464
"250107",2010,0.0486630126704967
"250208",2010,0.0285152578061825
"250209",2010,0.00919086017775134
"250210",2010,0.034681218476077
"250211",2010,0.0388438185802052
"250312",2010,0.0255190917962793
"250313",2010,0.0259261491082205
"250314",2010,0.0119528022843301
"250315",2010,0.0176164744918419
"250316",2010,0.0273494121253308
"250317",2010,0.032043430282938
"250318",2010,0.0201106524377714
"250319",2010,0.0626982994985993
"250420",2010,0.0145461596430826
"250421",2010,0.034224283835895
"250422",2010,0.0277242272641426
"250423",2010,0.0262547433617958
"250101",2009,0.0852367500994296
"250102",2009,0.0384322934029155
"250103",2009,0.0398013460030596
"250104",2009,0.041089288285159
"250105",2009,0.0564482169930287
"250106",2009,0.0764635362182665
"250107",2009,0.0330233041163419
"250208",2009,0.03153619291754
"250209",2009,0.00655308924854375
"250210",2009,0.0445175761174953
"250211",2009,0.0157218955813433
"250312",2009,0.00946608053908934
"250313",2009,0.0396331725082218
"250314",2009,0.00690893765581052
"250315",2009,0.024655352036425
"250316",2009,0.0256649814323996
"250317",2009,0.0314416284716448
"250318",2009,0.0253625697206378
"250319",2009,0.0179395300833618
"250420",2009,0.0407144739310467
"250421",2009,0.0133989146826995
"250422",2009,0.0211005226981145
"250423",2009,0.0214595816944328
"250101",2008,0.0576159677941944
"250102",2008,0.0637020304698743
"250103",2008,0.0163407783281428
"250104",2008,0.0489651611679268
"250105",2008,0.0593807941061036
"250106",2008,0.0237772933621499
"250107",2008,0.0279269118332611
"250208",2008,0.0877899293111312
"250209",2008,0.0201577294016086
"250210",2008,0.0749180663928464
"250211",2008,0.0554411039845714
"250312",2008,0.0381798591430853
"250313",2008,0.0340994986695429
"250314",2008,0.0423225790253906
"250315",2008,0.0232051786122166
"250316",2008,0.0339517480306943
"250317",2008,0.0190792255328578
"250318",2008,0.0660605515784092
"250319",2008,0.0361490098093991
"250420",2008,0.00976137240924449
"250421",2008,0.0191185115865565
"250422",2008,0.0319746740205919
"250423",2008,0.0250123255324756
"250101",2007,0.0507927872271421
"250102",2007,0.00969305909249658
"250103",2007,0.0281509477991122
"250104",2007,0.110734343153746
"250105",2007,0.100441355026358
"250106",2007,0.0401796712462976
"250107",2007,0.0488876886367671
"250208",2007,0.00563980582458727
"250209",2007,0.0122654087968122
"250210",2007,0.0138117643433557
"250211",2007,0.0486304861573555
"250312",2007,0.0225917420557621
"250313",2007,0.00890798694639256
"250314",2007,0.0283784254947356
"250315",2007,0.0320281214975792
"250316",2007,0.0300885002499983
"250317",2007,0.0395122390728377
"250318",2007,0.0262137194917534
"250319",2007,0.0202808436971495
"250420",2007,0.0369318476078277
"250421",2007,0.038668368405052
"250422",2007,0.0520977142707885
"250423",2007,0.0448212031462941
"25",2012,0.0390803088506262
"25",2011,0.0390803088506262
"25",2010,0.0390803088506262
"25",2009,0.0390803088506262
"25",2008,0.0390803088506262
"25",2007,0.0390803088506262
