"REGIAO","ANO","INDICADOR_206"
"2501",2000,7.33722891566265
"2502",2000,9.07431818181818
"2503",2000,8.88227272727273
"2504",2000,6.70666666666667
"2501",2010,9.39771084337349
"2502",2010,10.4375
"2503",2010,10.1584848484848
"2504",2010,7.70966666666667
"2501",1991,6.31638554216867
"2502",1991,8.30454545454545
"2503",1991,8.08984848484848
"2504",1991,6.17
"250101",2000,7.33454545454545
"250102",2000,7.55266666666667
"250103",2000,8.29588235294118
"250104",2000,7.67333333333333
"250105",2000,7.01777777777778
"250106",2000,6.22
"250107",2000,6.66818181818182
"250208",2000,8.77833333333333
"250209",2000,8.33111111111111
"250210",2000,9.50058823529412
"250211",2000,9.17583333333333
"250312",2000,8.87545454545455
"250313",2000,8.66142857142857
"250314",2000,8.7475
"250315",2000,8.82
"250316",2000,9.48357142857143
"250317",2000,8.67875
"250318",2000,8.73777777777778
"250319",2000,8.316
"250420",2000,7.40272727272727
"250421",2000,7.77222222222222
"250422",2000,4.96666666666667
"250423",2000,5.005
"250101",2010,9.33545454545455
"250102",2010,9.81866666666667
"250103",2010,10.6888235294118
"250104",2010,8.99888888888889
"250105",2010,9.33
"250106",2010,8.31727272727273
"250107",2010,8.35272727272727
"250208",2010,10.345
"250209",2010,9.70888888888889
"250210",2010,10.8088235294118
"250211",2010,10.5041666666667
"250312",2010,10.3209090909091
"250313",2010,10.2285714285714
"250314",2010,10.2325
"250315",2010,9.7475
"250316",2010,10.7092857142857
"250317",2010,9.54125
"250318",2010,10.1544444444444
"250319",2010,9.754
"250420",2010,8.27909090909091
"250421",2010,8.86333333333333
"250422",2010,6.145
"250423",2010,5.895
"250101",1991,6.49272727272727
"250102",1991,6.33133333333333
"250103",1991,7.07529411764706
"250104",1991,6.98111111111111
"250105",1991,5.71777777777778
"250106",1991,5.41818181818182
"250107",1991,5.79090909090909
"250208",1991,7.655
"250209",1991,7.61111111111111
"250210",1991,8.70823529411765
"250211",1991,8.5775
"250312",1991,7.89090909090909
"250313",1991,8
"250314",1991,7.6125
"250315",1991,7.80125
"250316",1991,8.95357142857143
"250317",1991,8.05
"250318",1991,7.96888888888889
"250319",1991,7.36
"250420",1991,6.86090909090909
"250421",1991,7.06888888888889
"250422",1991,4.56833333333333
"250423",1991,4.65
"25",2000,8.28907324364723
"25",2010,8.28907324364723
"25",1991,8.28907324364723
