"indicador","ano","min","q4neg","q3neg","q2neg","q0","q2","q3","q4","max"
"INDICADOR_001","2008","54.45","56.2892","74.4836","99.63","99.704","99.778","99.852","99.926","100"
"INDICADOR_001","2009","60.75","61.3418","78.612","98.5128","99.4","99.55","99.7","99.85","100"
"INDICADOR_001","2010","41.42","47.7714","78.5692","99.52","99.616","99.712","99.808","99.904","100"
"INDICADOR_001","2011","0","21.27","64.2636","99.83","99.864","99.898","99.932","99.966","100"
"INDICADOR_001","2012","0","33.025","69.914","99.85","99.88","99.91","99.94","99.97","100"
