"COD_UF","NOME_UF","COD_MUNICIPIO","ANO","COD_MESO","NOME_MESO","COD_MICRO","NOME_MICRO","NOME_MUNICIPIO","INDICADOR_020"
25,"Paraíba","250010","2008",2501,"Sertão Paraibano",250107,"Serra do Teixeira","Água Branca",66.47
25,"Paraíba","250010","2009",2501,"Sertão Paraibano",250107,"Serra do Teixeira","Água Branca",55.74
25,"Paraíba","250010","2010",2501,"Sertão Paraibano",250107,"Serra do Teixeira","Água Branca",47.62
25,"Paraíba","250010","2011",2501,"Sertão Paraibano",250107,"Serra do Teixeira","Água Branca",57.14
25,"Paraíba","250020","2008",2501,"Sertão Paraibano",250105,"Piancó","Aguiar",59.3
25,"Paraíba","250020","2009",2501,"Sertão Paraibano",250105,"Piancó","Aguiar",53.09
25,"Paraíba","250020","2010",2501,"Sertão Paraibano",250105,"Piancó","Aguiar",39.44
25,"Paraíba","250020","2011",2501,"Sertão Paraibano",250105,"Piancó","Aguiar",48.53
25,"Paraíba","250030","2008",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Alagoa Grande",69.09
25,"Paraíba","250030","2009",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Alagoa Grande",66.95
25,"Paraíba","250030","2010",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Alagoa Grande",66.67
25,"Paraíba","250030","2011",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Alagoa Grande",64.14
25,"Paraíba","250040","2008",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Alagoa Nova",72.68
25,"Paraíba","250040","2009",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Alagoa Nova",70.78
25,"Paraíba","250040","2010",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Alagoa Nova",68.62
25,"Paraíba","250040","2011",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Alagoa Nova",64.77
25,"Paraíba","250050","2008",2503,"Agreste Paraibano",250316,"Guarabira","Alagoinha",58.47
25,"Paraíba","250050","2009",2503,"Agreste Paraibano",250316,"Guarabira","Alagoinha",61.51
25,"Paraíba","250050","2010",2503,"Agreste Paraibano",250316,"Guarabira","Alagoinha",56.19
25,"Paraíba","250050","2011",2503,"Agreste Paraibano",250316,"Guarabira","Alagoinha",57.59
25,"Paraíba","250053","2008",2502,"Borborema",250211,"Cariri Oriental","Alcantil",51.56
25,"Paraíba","250053","2009",2502,"Borborema",250211,"Cariri Oriental","Alcantil",37.7
25,"Paraíba","250053","2010",2502,"Borborema",250211,"Cariri Oriental","Alcantil",34.29
25,"Paraíba","250053","2011",2502,"Borborema",250211,"Cariri Oriental","Alcantil",45.71
25,"Paraíba","250057","2008",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Algodão de Jandaíra",78.33
25,"Paraíba","250057","2009",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Algodão de Jandaíra",76.47
25,"Paraíba","250057","2010",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Algodão de Jandaíra",62
25,"Paraíba","250057","2011",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Algodão de Jandaíra",64.15
25,"Paraíba","250060","2008",2504,"Mata Paraibana",250423,"Litoral Sul","Alhandra",67.27
25,"Paraíba","250060","2009",2504,"Mata Paraibana",250423,"Litoral Sul","Alhandra",60.52
25,"Paraíba","250060","2010",2504,"Mata Paraibana",250423,"Litoral Sul","Alhandra",58.29
25,"Paraíba","250060","2011",2504,"Mata Paraibana",250423,"Litoral Sul","Alhandra",55.53
25,"Paraíba","250070","2008",2501,"Sertão Paraibano",250102,"Cajazeiras","São João do Rio do Peixe",30.85
25,"Paraíba","250070","2009",2501,"Sertão Paraibano",250102,"Cajazeiras","São João do Rio do Peixe",36.55
25,"Paraíba","250070","2010",2501,"Sertão Paraibano",250102,"Cajazeiras","São João do Rio do Peixe",38.2
25,"Paraíba","250070","2011",2501,"Sertão Paraibano",250102,"Cajazeiras","São João do Rio do Peixe",31.3
25,"Paraíba","250073","2008",2502,"Borborema",250210,"Cariri Ocidental","Amparo",34.69
25,"Paraíba","250073","2009",2502,"Borborema",250210,"Cariri Ocidental","Amparo",41.94
25,"Paraíba","250073","2010",2502,"Borborema",250210,"Cariri Ocidental","Amparo",37.78
25,"Paraíba","250073","2011",2502,"Borborema",250210,"Cariri Ocidental","Amparo",41.86
25,"Paraíba","250077","2008",2501,"Sertão Paraibano",250103,"Sousa","Aparecida",39.06
25,"Paraíba","250077","2009",2501,"Sertão Paraibano",250103,"Sousa","Aparecida",32.2
25,"Paraíba","250077","2010",2501,"Sertão Paraibano",250103,"Sousa","Aparecida",30.19
25,"Paraíba","250077","2011",2501,"Sertão Paraibano",250103,"Sousa","Aparecida",21.78
25,"Paraíba","250080","2008",2503,"Agreste Paraibano",250316,"Guarabira","Araçagi",58.4
25,"Paraíba","250080","2009",2503,"Agreste Paraibano",250316,"Guarabira","Araçagi",50.97
25,"Paraíba","250080","2010",2503,"Agreste Paraibano",250316,"Guarabira","Araçagi",53.77
25,"Paraíba","250080","2011",2503,"Agreste Paraibano",250316,"Guarabira","Araçagi",54.76
25,"Paraíba","250090","2008",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Arara",72.53
25,"Paraíba","250090","2009",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Arara",80.11
25,"Paraíba","250090","2010",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Arara",68.55
25,"Paraíba","250090","2011",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Arara",65.93
25,"Paraíba","250100","2008",2503,"Agreste Paraibano",250313,"Curimataú Oriental","Araruna",65.92
25,"Paraíba","250100","2009",2503,"Agreste Paraibano",250313,"Curimataú Oriental","Araruna",67.9
25,"Paraíba","250100","2010",2503,"Agreste Paraibano",250313,"Curimataú Oriental","Araruna",61.22
